Date,^SP500TR_pct_from_sma200,SPY_pct_from_sma200,^SPX_pct_from_sma200
2021-07-02 00:00:00+00:00,13.89071809950817,13.82430863861801,13.247503571834951
2021-07-06 00:00:00+00:00,13.51317697847465,13.465071797351303,12.873663316365835
2021-07-07 00:00:00+00:00,13.734364704821079,13.706074607174635,13.100167713580113
2021-07-08 00:00:00+00:00,12.624318385160871,12.621269020770232,11.980833379733436
2021-07-09 00:00:00+00:00,13.733966367764783,13.661915327073192,13.08929261610501
2021-07-12 00:00:00+00:00,13.95032025872256,13.893812193763754,13.311292769661653
2021-07-13 00:00:00+00:00,13.378866336778806,13.334926544083547,12.749245890186046
2021-07-14 00:00:00+00:00,13.360580401205713,13.340314597463454,12.724116299109788
2021-07-15 00:00:00+00:00,12.839795489118288,12.800578347779613,12.2105830092333
2021-07-16 00:00:00+00:00,11.839815789727748,11.767139630541724,11.222710627777467
2021-07-19 00:00:00+00:00,9.934068864730762,9.98310959712514,9.33183513136353
2021-07-20 00:00:00+00:00,11.462731460413789,11.418429722465007,10.85550332714995
2021-07-21 00:00:00+00:00,12.229585803820498,12.169320873165956,11.624566100322031
2021-07-22 00:00:00+00:00,12.319790554224653,12.260281520227402,11.712512105559703
2021-07-23 00:00:00+00:00,13.30557246087487,13.256657481864377,12.694435182441577
2021-07-26 00:00:00+00:00,13.42480332595295,13.383050466431069,12.818392539679358
2021-07-27 00:00:00+00:00,12.747003541889956,12.72294862578498,12.150177936537897
2021-07-28 00:00:00+00:00,12.58776758264335,12.538441966498294,11.99751800133444
2021-07-29 00:00:00+00:00,12.940812235029696,12.872045218883299,12.342089877863138
2021-07-30 00:00:00+00:00,12.206500707804713,12.191490595924947,11.609449706673459
2021-08-02 00:00:00+00:00,11.865905891687035,11.822509584448815,11.276833417904019
2021-08-03 00:00:00+00:00,12.64310778433375,12.592145306704715,12.056127684149542
2021-08-04 00:00:00+00:00,11.985619512513424,11.902065888402834,11.407372311243869
2021-08-05 00:00:00+00:00,12.517015663512776,12.462469318955026,11.934491951981485
2021-08-06 00:00:00+00:00,12.570872715581327,12.501102578581168,11.981443331950148
2021-08-09 00:00:00+00:00,12.325837049041045,12.26248487267856,11.73562870435858
2021-08-10 00:00:00+00:00,12.291704433328565,12.257101785618719,11.70810027270579
2021-08-11 00:00:00+00:00,12.427731239751893,12.391059809232786,11.713207684344852
2021-08-12 00:00:00+00:00,12.63252247140314,12.572044217965871,12.02712419549481
2021-08-13 00:00:00+00:00,12.658965391078958,12.618363339092875,12.05560127619163
2021-08-16 00:00:00+00:00,12.779946981149815,12.707316739469787,12.179256691786232
2021-08-17 00:00:00+00:00,11.824816572996543,11.802715582453605,11.228710591111879
2021-08-18 00:00:00+00:00,10.481566129991137,10.417587670841911,9.877889657416672
2021-08-19 00:00:00+00:00,10.470245148296264,10.431405587458652,9.865693042218737
2021-08-20 00:00:00+00:00,11.219774945157068,11.15533092674703,10.612257105298228
2021-08-23 00:00:00+00:00,12.026593448775703,11.982322699190151,11.411360662999082
2021-08-24 00:00:00+00:00,12.052062898760063,12.017773360161677,11.442773351249436
2021-08-25 00:00:00+00:00,12.158159997614693,12.109130229812104,11.553469939309347
2021-08-26 00:00:00+00:00,11.375462571605087,11.314595913618941,10.77731962334363
2021-08-27 00:00:00+00:00,12.219484337173792,12.169934098579937,11.619696637956544
2021-08-30 00:00:00+00:00,12.569931819163237,12.523912564889317,11.967897939366479
2021-08-31 00:00:00+00:00,12.28757674467782,12.214602592318634,11.680761186402489
2021-09-01 00:00:00+00:00,12.193423016908,12.138339439161294,11.586210562606292
2021-09-02 00:00:00+00:00,12.397230071585529,12.351559022573433,11.777961125836423
2021-09-03 00:00:00+00:00,12.227811356280661,12.19031346846795,11.613208067695169
2021-09-07 00:00:00+00:00,11.712588438667847,11.652323648602048,11.104037418093826
2021-09-08 00:00:00+00:00,11.435049895414018,11.382731778015964,10.830561749832324
2021-09-09 00:00:00+00:00,10.797606522804726,10.772655551237808,10.19353740510962
2021-09-10 00:00:00+00:00,9.822325932498611,9.77493822644886,9.22456675072294
2021-09-13 00:00:00+00:00,9.9547095981684,9.937656139472661,9.361587826740303
2021-09-14 00:00:00+00:00,9.23473061495159,9.229569916555525,8.625011639316927
2021-09-15 00:00:00+00:00,10.043624870012735,10.022700561440189,9.432816539055056
2021-09-16 00:00:00+00:00,9.75579829356752,9.728363285808461,9.149492865912222
2021-09-17 00:00:00+00:00,8.647979489745605,8.551964935421562,8.053478409783121
2021-09-20 00:00:00+00:00,6.708435493184894,6.6470898690194735,6.129938365659093
2021-09-21 00:00:00+00:00,6.531567634645152,6.452146105398038,5.9550229569754976
2021-09-22 00:00:00+00:00,7.4486715680601945,7.394134024759302,6.873103196050212
2021-09-23 00:00:00+00:00,8.650776339053756,8.593474572010207,8.070521946869324
2021-09-24 00:00:00+00:00,8.705378471411418,8.667333746963756,8.129492941643779
2021-09-27 00:00:00+00:00,8.298705468323387,8.249282248349687,7.728589818354337
2021-09-28 00:00:00+00:00,6.005282843543958,5.974461992763347,5.447286129148088
2021-09-29 00:00:00+00:00,6.0867145834574865,6.057939071709062,5.5237885544270116
2021-09-30 00:00:00+00:00,4.741119486040479,4.672802195993042,4.183803299520816
2021-10-01 00:00:00+00:00,5.854805296083732,5.82664932572492,5.296678395119847
2021-10-04 00:00:00+00:00,4.405137684959004,4.3810149528906495,3.8541002230846777
2021-10-05 00:00:00+00:00,5.430784504907504,5.3823940905108,4.8681958688339355
2021-10-06 00:00:00+00:00,5.774293469543612,5.731235081410846,5.215405549011942
2021-10-07 00:00:00+00:00,6.580021189821927,6.549019536101253,5.998438541584328
2021-10-08 00:00:00+00:00,6.281608308462072,6.258973182691019,5.7059345098896985
2021-10-11 00:00:00+00:00,5.460920611900044,5.399307946204379,4.8954465329117625
2021-10-12 00:00:00+00:00,5.118292617008069,5.053007417413258,4.560506336324721
2021-10-13 00:00:00+00:00,5.352819990772839,5.345931493950484,4.7974016850618195
2021-10-14 00:00:00+00:00,7.064886230875778,7.021242292363161,6.494623684939804
2021-10-15 00:00:00+00:00,7.762047083706958,7.735349743730602,7.194014950594663
2021-10-18 00:00:00+00:00,8.025159957623673,7.95395253857647,7.461687660672789
2021-10-19 00:00:00+00:00,8.712791882937543,8.674754802591123,8.150111676442862
2021-10-20 00:00:00+00:00,9.000749446359603,8.990322031151909,8.44137077871141
2021-10-21 00:00:00+00:00,9.22460354161927,9.164583284519544,8.662127914652217
2021-10-22 00:00:00+00:00,9.006712391115634,8.949623708710973,8.449604683652545
2021-10-25 00:00:00+00:00,9.42193893285932,9.431306384510485,8.86819254899227
2021-10-26 00:00:00+00:00,9.514345315257877,9.423402239639756,8.965621495982813
2021-10-27 00:00:00+00:00,8.859900094249573,8.835677791300078,8.318360844086193
2021-10-28 00:00:00+00:00,9.826555732550313,9.777643454947093,9.28077340918314
2021-10-29 00:00:00+00:00,9.941013322027015,9.889242605165371,9.388489374444319
2021-11-01 00:00:00+00:00,10.023587551544622,9.962531937355212,9.475479932302001
2021-11-02 00:00:00+00:00,10.313940786139565,10.292568102387012,9.77006864697676
2021-11-03 00:00:00+00:00,10.914204851939635,10.854027394412014,10.373526319420701
2021-11-04 00:00:00+00:00,11.277501761443265,11.261745271713686,10.726672307639863
2021-11-05 00:00:00+00:00,11.58489791675783,11.529066708741587,11.027556705457853
2021-11-08 00:00:00+00:00,11.567456780837148,11.507140429122597,11.015091068005622
2021-11-09 00:00:00+00:00,11.069307042491406,11.023309903171796,10.517644981001872
2021-11-10 00:00:00+00:00,10.057880540473697,10.008845427097878,9.492846313589997
2021-11-11 00:00:00+00:00,10.000800417610357,9.927320020957575,9.442036482534322
2021-11-12 00:00:00+00:00,10.673464918306742,10.624793054320559,10.106972802825087
2021-11-15 00:00:00+00:00,10.552711863343722,10.538565771091001,9.98825831675163
2021-11-16 00:00:00+00:00,10.865873932575765,10.856209811308393,10.30009835051995
2021-11-17 00:00:00+00:00,10.48173129480281,10.469500479082129,9.902447751108024
2021-11-18 00:00:00+00:00,10.751171306774875,10.730676093833535,10.166915858492963
2021-11-19 00:00:00+00:00,10.487484096459632,10.422114065681033,9.90844721475732
2021-11-22 00:00:00+00:00,10.039439222184132,10.006536073660799,9.458804149227639
2021-11-23 00:00:00+00:00,10.116638367893982,10.046621486738072,9.540404473432096
2021-11-24 00:00:00+00:00,10.265963345525497,10.232731397032024,9.690289733116009
2021-11-26 00:00:00+00:00,7.6714006924539335,7.68309884100955,7.112849137475741
2021-11-29 00:00:00+00:00,9.002034240162814,8.907222490500732,8.435699199349745
2021-11-30 00:00:00+00:00,6.864539805040448,6.704284722657405,6.3010737008059925
2021-12-01 00:00:00+00:00,5.533824040903257,5.442626165187536,4.97404007115867
2021-12-02 00:00:00+00:00,6.960134990947475,6.969411762617583,6.382042813865563
2021-12-03 00:00:00+00:00,5.977800638119568,5.955421068233946,5.405885771928598
2021-12-06 00:00:00+00:00,7.129316526354068,7.115786307573857,6.553896018163385
2021-12-07 00:00:00+00:00,9.240909919388463,9.22365337996256,8.658776783504774
2021-12-08 00:00:00+00:00,9.475711949540111,9.408843645768684,8.89609052706135
2021-12-09 00:00:00+00:00,8.591475944188854,8.559214867213228,8.009257114381118
2021-12-10 00:00:00+00:00,9.509503699709088,9.461287915092132,8.927105289399929
2021-12-13 00:00:00+00:00,8.409346252633787,8.38986223435516,7.836309990710144
2021-12-14 00:00:00+00:00,7.51435325107368,7.543481147704023,6.936376400769229
2021-12-15 00:00:00+00:00,9.15617026284039,9.106265615831632,8.573113766406415
2021-12-16 00:00:00+00:00,8.088440170365917,8.027143155238537,7.512260692880268
2021-12-17 00:00:00+00:00,6.88081614258389,6.776569856859038,6.310889147393595
2021-12-20 00:00:00+00:00,5.568416711908952,5.545248569469252,5.010014913857197
2021-12-21 00:00:00+00:00,7.351933339724814,7.318818116091852,6.781904536857475
2021-12-22 00:00:00+00:00,8.35097030241021,8.287413103096952,7.770234670433762
2021-12-23 00:00:00+00:00,8.922910852338362,8.85754785752988,8.343204153394556
2021-12-27 00:00:00+00:00,10.3210860016673,10.285361054775333,9.735907731556726
2021-12-28 00:00:00+00:00,10.10066332322166,10.086277961335322,9.522535041780177
2021-12-29 00:00:00+00:00,10.144724952222628,10.116807315906762,9.571979173410172
2021-12-30 00:00:00+00:00,9.718706535351362,9.705938100628142,9.144006961998885
2021-12-31 00:00:00+00:00,9.32383740267333,9.317868276826037,8.75172253532659
2022-01-03 00:00:00+00:00,9.90466751070469,9.834404310279755,9.334711972374897
